name,F_o,F_cv,t_o,C_o,a,C_x,iter,sei,ses,r2,slope,domain,n,ID,datetime,soilt,soilm,soilc,IDnum,treatment
co2,8.67869,1.17149,13.4321,402.841,1.13E-06,1.00E+06,10,0.437786,0.00603843,0.997393,1.13284,93,94,9B,2025-07-23 14:44:04,3770.875,9999,3749.62625,9B,M
ch4,-0.788759,1.19007,-7.37677,2024.93,5.21E-05,0,10,0.0439401,0.00060607,0.996977,-0.105571,93,94,9C,2025-07-23 14:49:15,2442.284167,2416.469383,2416.428167,9C,M
co2,11.5073,1.10168,16.5961,419.729,0.0022074,1117.47,2,0.397926,0.00548863,0.998512,1.54019,93,94,9C,2025-07-23 14:49:15,2442.284167,2416.469383,2416.428167,9C,M
ch4,-0.814595,1.1697,-6.0154,2020.63,5.55E-05,0,10,0.0433285,0.00059354,0.9974,-0.112112,94,95,6A,2025-07-23 15:24:35,36.62916667,0.01783333333,0.002541666667,6A,S
co2,12.3002,1.12544,16.2979,408.059,0.00136134,1651.58,2,0.522398,0.00715614,0.998069,1.69286,94,95,6A,2025-07-23 15:24:35,36.62916667,0.01783333333,0.002541666667,6A,S
ch4,-0.704854,1.20823,-11.9638,2021.17,4.46E-05,0,10,0.0401421,0.000549892,0.996548,-0.0901005,94,95,6B,2025-07-23 15:28:38,3772.180833,9999,3749.625625,6B,S
co2,7.07006,1.14674,2.04901,402.653,9.04E-07,1.00E+06,10,0.314795,0.00431226,0.997887,0.903755,94,95,6B,2025-07-23 15:28:38,3772.180833,9999,3749.625625,6B,S
ch4,-0.74556,1.21246,0.237186,2021.04,4.78E-05,0,10,0.0435575,0.000596678,0.996463,-0.0965871,94,95,6C,2025-07-23 15:31:51,35.5775,NA,0.002,6C,S
co2,11.1448,1.13877,-7.66143,411.523,1.44E-06,1.00E+06,10,0.481096,0.00659036,0.998066,1.4438,94,95,6C,2025-07-23 15:31:51,35.5775,NA,0.002,6C,S
ch4,-0.733045,1.23697,0.760498,2025.3,4.87E-05,0,10,0.0478923,0.000656059,0.995902,-0.0986305,94,95,3A,2025-07-23 15:35:29,3771.401667,4326.515913,4326.493788,3A,M
co2,12.1903,1.20931,14.3694,387.981,0.00104404,1958.98,2,0.733007,0.0100412,0.996079,1.64019,94,95,3A,2025-07-23 15:35:29,3771.401667,4326.515913,4326.493788,3A,M
ch4,-0.736565,1.15857,-10.1978,2020.49,4.73E-05,0,10,0.0352004,0.000482198,0.997643,-0.0956683,94,95,3C,2025-07-23 15:39:11,34.2475,NA,0.002,3C,M
co2,11.2398,1.10594,-3.54015,395.625,1.46E-06,1.00E+06,10,0.391363,0.00536114,0.998747,1.45987,94,95,3C,2025-07-23 15:39:11,34.2475,NA,0.002,3C,M
ch4,-0.67674,1.19651,-0.430857,2021.65,4.61E-05,0,10,0.0398796,0.000546295,0.996816,-0.093215,94,95,3B,2025-07-23 15:42:27,33.95,0.003,0.002,3B,M
co2,12.7463,1.09762,15.2756,401.16,0.00188522,1332.45,2,0.437663,0.00599539,0.998657,1.7557,94,95,3B,2025-07-23 15:42:27,33.95,0.003,0.002,3B,M
ch4,-0.487958,1.32964,11.7701,2007.53,3.23E-05,0,10,0.0383542,0.000529023,0.993904,-0.064791,93,94,1A,2025-08-22 14:28:40,2938.504167,5832.750833,2916.376417,1A,S
co2,11.3577,1.07213,-0.68346,392.802,0.000846237,2174.9,2,0.240024,0.00331068,0.999499,1.50807,93,94,1A,2025-08-22 14:28:40,2938.504167,5832.750833,2916.376417,1A,S
ch4,-0.3962,1.50476,-2.00436,2008.5,2.59E-05,0,10,0.0405954,0.000559936,0.989416,-0.0519293,93,94,1B,2025-08-22 14:31:51,30.84,0.184375,0.0098,1B,S
co2,12.7946,1.11395,12.602,400.327,0.000469739,3970.34,2,0.453671,0.00625753,0.998647,1.67697,93,94,1B,2025-08-22 14:31:51,30.84,0.184375,0.0098,1B,S
ch4,-0.446733,1.35334,-1.10666,2009.49,3.03E-05,0,10,0.0376908,0.000519873,0.993334,-0.0608695,93,94,1C,2025-08-22 14:35:11,30.35666667,0.1450344828,0.0068,1C,S
co2,12.9961,1.07696,-5.88232,376.022,1.77E-06,1.00E+06,10,0.308509,0.0042553,0.999469,1.77078,93,94,1C,2025-08-22 14:35:11,30.35666667,0.1450344828,0.0068,1C,S
ch4,-0.541813,1.24144,-4.32644,2009.09,3.63E-05,0,10,0.0350338,0.000483225,0.995969,-0.0728543,93,94,2B,2025-08-22 14:40:05,3768.416667,4736.453684,4736.372632,2B,C
co2,11.4155,1.09247,-3.929,384.918,1.54E-06,1.00E+06,10,0.337984,0.00466185,0.999152,1.53498,93,94,2B,2025-08-22 14:40:05,3768.416667,4736.453684,4736.372632,2B,C
ch4,-0.448439,1.40257,-6.69046,2005.26,2.92E-05,0,10,0.0395089,0.00054495,0.992106,-0.0585993,93,94,2C,2025-08-22 14:43:22,29.97666667,0.1151333333,0.006233333333,2C,C
co2,14.6777,1.06079,4.23438,386.524,0.00117631,2017.05,2,0.210382,0.00290182,0.999753,1.918,93,94,2C,2025-08-22 14:43:22,29.97666667,0.1151333333,0.006233333333,2C,C
ch4,-0.435888,1.35124,-17.7298,2001.17,2.87E-05,0,10,0.0354814,0.000489399,0.993382,-0.0575133,93,94,2A,2025-08-22 14:46:44,29.6,0.1737416667,0.009,2A,C
co2,10.938,1.08851,4.0854,395.285,0.00050322,3263.26,2,0.301608,0.00416012,0.999182,1.44322,93,94,2A,2025-08-22 14:46:44,29.6,0.1737416667,0.009,2A,C
ch4,-0.582716,1.2186,0.0589768,2003.04,3.88E-05,0,10,0.0349078,0.000481487,0.996487,-0.0777841,93,94,3A,2025-08-22 14:52:06,29.5,0.187,0.013,3A,M
co2,15.1456,1.05838,-5.4558,369.172,0.00163128,1608.52,5,0.198588,0.00273915,0.999783,2.02172,93,94,3A,2025-08-22 14:52:06,29.5,0.187,0.013,3A,M
ch4,-0.425017,1.42459,11.4975,2003.62,2.73E-05,0,10,0.0381459,0.000526151,0.991537,-0.0546272,93,94,3C,2025-08-22 14:55:21,29.285,0.196,0.012,3C,M
co2,10.9996,1.16918,4.54927,378.166,1.41E-06,1.00E+06,10,0.527853,0.00728073,0.997566,1.41378,93,94,3C,2025-08-22 14:55:21,29.285,0.196,0.012,3C,M
ch4,-0.524062,1.33215,14.7445,2001.77,3.60E-05,0,10,0.0428275,0.000590724,0.993845,-0.072,93,94,3B,2025-08-22 14:58:35,28.98333333,0.2053333333,0.01,3B,M
co2,15.4595,1.12326,7.20945,402.808,0.000560156,4194.52,2,0.616359,0.0085015,0.998417,2.12395,93,94,3B,2025-08-22 14:58:35,28.98333333,0.2053333333,0.01,3B,M
ch4,-0.666715,1.25771,-5.40357,2000.35,4.61E-05,0,10,0.0463625,0.000639483,0.995597,-0.0922317,93,94,6A,2025-08-22 15:01:58,28.77833333,0.2054174757,0.011,6A,S
co2,11.9367,1.07296,-8.01188,400.19,1.65E-06,1.00E+06,10,0.268094,0.00369785,0.999539,1.65129,93,94,6A,2025-08-22 15:01:58,28.77833333,0.2054174757,0.011,6A,S
ch4,-0.570993,1.2757,3.23322,2002.13,3.64E-05,0,10,0.0383085,0.000528394,0.995183,-0.0728467,93,94,6B,2025-08-22 15:05:08,28.36166667,0.185,0.012,6B,S
co2,13.5295,1.07197,2.97227,394.45,0.00147171,1567.29,2,0.273756,0.00377595,0.999461,1.72608,93,94,6B,2025-08-22 15:05:08,28.36166667,0.185,0.012,6B,S
ch4,-0.416061,1.54287,-26.9797,2004.08,2.67E-05,0,10,0.0438936,0.000605429,0.988373,-0.0535421,93,94,6C,2025-08-22 15:08:26,28.03166667,0.275,0.019,6C,S
co2,10.0376,1.07423,-0.941856,411.951,0.000143539,9411.06,2,0.213806,0.00294905,0.999511,1.29172,93,94,6C,2025-08-22 15:08:26,28.03166667,0.275,0.019,6C,S
ch4,-0.594338,1.26901,-10.0216,2005.18,4.03E-05,0,10,0.041766,0.000576083,0.995337,-0.0807321,93,94,5A,2025-08-22 15:12:08,28.08833333,0.185,0.01,5A,C
co2,12.6963,1.07423,0.216692,388.995,0.00152982,1516.32,2,0.287241,0.00396194,0.999395,1.7246,93,94,5A,2025-08-22 15:12:08,28.08833333,0.185,0.01,5A,C
ch4,-0.598128,1.22645,-17.5477,2007.42,3.94E-05,0,10,0.0363743,0.000501714,0.996309,-0.0790714,93,94,5B,2025-08-22 15:15:25,28.1,0.1635833333,0.007,5B,C
co2,10.723,1.09123,0.93671,387.786,0.000716625,2365.89,2,0.306956,0.00423388,0.999092,1.41756,93,94,5B,2025-08-22 15:15:25,28.1,0.1635833333,0.007,5B,C
ch4,-0.607264,1.27927,-18.2054,2005.87,3.92E-05,0,10,0.0417249,0.000575516,0.995102,-0.0786811,93,94,5C,2025-08-22 15:18:40,28.39166667,0.1657083333,0.008,5C,C
co2,14.4696,1.09094,1.46124,389.9,0.00146851,1666.56,2,0.40467,0.00558166,0.998998,1.87478,93,94,5C,2025-08-22 15:18:40,28.39166667,0.1657083333,0.008,5C,C
ch4,-0.445383,1.50242,11.1879,2004.65,2.95E-05,0,10,0.0460194,0.00063475,0.989478,-0.0590408,93,94,4A,2025-08-22 15:22:44,28.85,0.159,0.009,4A,M
co2,10.2694,1.11403,4.48068,387.333,0.000709081,2307.19,2,0.368811,0.00508704,0.998588,1.36133,93,94,4A,2025-08-22 15:22:44,28.85,0.159,0.009,4A,M
ch4,-0.487285,1.34102,8.13938,2004.27,3.21E-05,0,10,0.0389021,0.00053658,0.993635,-0.0643049,93,94,4B,2025-08-22 15:25:56,28.48166667,0.1664059406,0.008,4B,M
co2,9.70331,1.09642,3.80009,385.098,1.28E-06,1.00E+06,10,0.293677,0.00405071,0.99908,1.2805,93,94,4B,2025-08-22 15:25:56,28.48166667,0.1664059406,0.008,4B,M
ch4,-0.385783,1.7406,-1.1165,2005.32,2.57E-05,0,10,0.0517941,0.000714401,0.982578,-0.0514609,93,94,4C,2025-08-22 15:29:17,28.34833333,0.157,0.007,4C,M
co2,11.3541,1.06971,4.23489,390.746,0.00150734,1395.54,2,0.224499,0.00309654,0.999529,1.51456,93,94,4C,2025-08-22 15:29:17,28.34833333,0.157,0.007,4C,M
ch4,-0.423458,1.5038,-6.80014,2010.02,2.79E-05,0,10,0.0437308,0.000603183,0.989446,-0.0560186,93,94,7A,2025-08-22 15:32:57,28.35,0.157,0.008,7A,C
co2,11.8209,1.08639,-7.40788,378.539,0.000149586,10832.6,2,0.317107,0.00437389,0.999263,1.56377,93,94,7A,2025-08-22 15:32:57,28.35,0.157,0.008,7A,C
ch4,-0.529829,1.28503,-15.0181,2005.24,3.43E-05,0,10,0.0370175,0.000510586,0.994967,-0.0688598,93,94,7B,2025-08-22 15:36:10,28.3,0.1670416667,0.008,7B,C
co2,12.6358,1.07262,-0.35362,406.598,0.00118664,1790.52,2,0.263609,0.00363599,0.999465,1.64222,93,94,7B,2025-08-22 15:36:10,28.3,0.1670416667,0.008,7B,C
ch4,-0.412553,1.55207,-17.3571,2020.71,2.67E-05,0,10,0.0447166,0.000616781,0.988121,-0.0539578,93,94,7C,2025-08-22 15:39:23,28.08,0.133,0.006,7C,C
co2,11.6957,1.12177,11.9969,396.422,0.000958965,1991.55,2,0.438123,0.00604307,0.998391,1.52968,93,94,7C,2025-08-22 15:39:23,28.08,0.133,0.006,7C,C
ch4,-0.597841,1.231,-21.6116,2005.38,3.91E-05,0,10,0.0365846,0.000504615,0.996208,-0.0784584,93,94,8A,2025-08-22 15:44:13,28.09666667,0.139,0.008,8A,M
co2,12.3162,1.08307,-14.169,379.712,0.00057971,3167.89,3,0.313008,0.00431736,0.999275,1.61633,93,94,8A,2025-08-22 15:44:13,28.09666667,0.139,0.008,8A,M
ch4,-0.554703,1.32102,-4.74179,2007.14,3.55E-05,0,10,0.0413999,0.000571033,0.994123,-0.0712388,93,94,8B,2025-08-22 15:47:27,28.19,0.154,0.007,8B,M
co2,12.8209,1.08872,1.80367,385.573,0.00121153,1744.64,2,0.343391,0.00473642,0.999098,1.64655,93,94,8B,2025-08-22 15:47:27,28.19,0.154,0.007,8B,M
ch4,-0.70609,1.20607,-13.1208,2005.92,4.59E-05,0,10,0.0395952,0.000546141,0.996767,-0.0919894,93,94,8C,2025-08-22 15:50:42,28.0775,0.180225,0.007,8C,M
co2,12.3877,1.07574,2.84801,401.431,0.000399629,4439.86,2,0.274633,0.00378805,0.999464,1.61387,93,94,8C,2025-08-22 15:50:42,28.0775,0.180225,0.007,8C,M
ch4,-0.524653,1.31429,-12.725,2010.34,3.42E-05,0,10,0.0394543,0.000544197,0.994282,-0.0688345,93,94,9A,2025-08-22 15:54:18,28.1525,0.173525,0.009,9A,M
co2,10.9379,1.11902,-12.0304,380.545,1.44E-06,1.00E+06,10,0.402773,0.00555549,0.998623,1.43505,93,94,9A,2025-08-22 15:54:18,28.1525,0.173525,0.009,9A,M
ch4,-0.603733,1.27821,2.69499,2010.14,3.95E-05,0,10,0.0420065,0.0005794,0.995127,-0.0794169,93,94,9B,2025-08-22 15:57:29,28.36166667,0.1746166667,0.009,9B,M
co2,15.2864,1.06201,6.89221,400.145,0.00126835,1985.53,2,0.236546,0.0032627,0.999714,2.01082,93,94,9B,2025-08-22 15:57:29,28.36166667,0.1746166667,0.009,9B,M
ch4,-0.597943,1.29109,-5.55687,2004.86,3.96E-05,0,10,0.0432588,0.000596673,0.994827,-0.07937,93,94,9C,2025-08-22 16:00:51,28.6,0.1971,0.011,9C,M
co2,12.1837,1.11156,-5.82262,396.792,1.62E-06,1.00E+06,10,0.428909,0.00591599,0.99877,1.61724,93,94,9C,2025-08-22 16:00:51,28.6,0.1971,0.011,9C,M
ch4,-0.503536,1.35208,-37.0199,2006.02,3.24E-05,0,10,0.040143,0.000553697,0.993361,-0.0649658,93,94,12A,2025-08-22 16:04:24,28.535,0.187075,0.01,12A,S
co2,12.6828,1.07978,-18.867,405.459,0.00129116,1672.8,3,0.300601,0.00414623,0.999254,1.63633,93,94,12A,2025-08-22 16:04:24,28.535,0.187075,0.01,12A,S
ch4,-0.580422,1.3031,-24.6807,2006.78,3.89E-05,0,10,0.0436202,0.000601657,0.994552,-0.077978,93,94,12B,2025-08-22 16:07:56,28.0475,0.199,0.014,12B,S
co2,13.7188,1.14093,-22.8394,401.408,1.84E-06,1.00E+06,10,0.596052,0.00822141,0.998173,1.84308,93,94,12B,2025-08-22 16:07:56,28.0475,0.199,0.014,12B,S
ch4,-0.430399,1.36749,-6.69272,2009.03,2.99E-05,0,10,0.0381404,0.000526074,0.992992,-0.0600674,93,94,12C,2025-08-22 16:11:11,27.7,0.2831,0.01883333333,12C,S
co2,9.928,1.08806,-2.48108,395.882,1.39E-06,1.00E+06,10,0.285713,0.00394087,0.999256,1.38557,93,94,12C,2025-08-22 16:11:11,27.7,0.2831,0.01883333333,12C,S
ch4,-0.475864,1.35214,4.28496,2006.92,3.11E-05,0,10,0.0385645,0.000531924,0.993368,-0.0624408,93,94,11A,2025-08-22 16:14:35,27.55,0.1771666667,0.012,11A,S
co2,11.1468,1.06596,1.97371,387.45,1.46E-06,1.00E+06,10,0.194685,0.00268532,0.99969,1.46264,93,94,11A,2025-08-22 16:14:35,27.55,0.1771666667,0.012,11A,S
ch4,-0.405736,1.43701,-10.0049,2007.07,2.67E-05,0,10,0.0380517,0.00052485,0.991227,-0.0535105,93,94,11B,2025-08-22 16:17:46,27.37583333,0.177,0.01,11B,S
co2,11.0089,1.06073,-5.847,392.843,0.00099863,1846.74,3,0.156773,0.00216238,0.999762,1.45191,93,94,11B,2025-08-22 16:17:46,27.37583333,0.177,0.01,11B,S
ch4,-0.335442,1.54144,-5.69982,2007.08,2.29E-05,0,10,0.0376078,0.000518729,0.988423,-0.0459738,93,94,11C,2025-08-22 16:21:03,27.08,0.196,0.0095,11C,S
co2,9.0349,1.08048,-6.49179,383.255,0.000672064,2225.74,2,0.227979,0.00314454,0.999341,1.23827,93,94,11C,2025-08-22 16:21:03,27.08,0.196,0.0095,11C,S
ch4,-0.333756,1.61076,-8.24596,2007.76,2.12E-05,0,10,0.0377683,0.000520942,0.986463,-0.042655,93,94,10A,2025-08-22 16:24:53,26.76833333,0.183,0.007716666667,10A,C
co2,9.02015,1.08226,-5.15629,394.494,1.15E-06,1.00E+06,10,0.218381,0.00301215,0.999372,1.1528,93,94,10A,2025-08-22 16:24:53,26.76833333,0.183,0.007716666667,10A,C
ch4,-0.390347,1.47311,-3.7264,2008.08,2.62E-05,0,10,0.0393671,0.000542995,0.990288,-0.0525933,93,94,10B,2025-08-22 16:28:06,26.5575,0.1734594595,0.01,10B,C
co2,9.053,1.08723,-1.18869,394.24,0.000110805,11402.4,2,0.246901,0.00340553,0.999272,1.21975,93,94,10B,2025-08-22 16:28:06,26.5575,0.1734594595,0.01,10B,C
ch4,-0.339643,1.41891,-8.41634,2006.67,2.30E-05,0,10,0.0318406,0.000439181,0.991703,-0.0460544,93,94,10C,2025-08-22 16:31:34,26.48416667,0.2166583333,0.013,10C,C
co2,8.53713,1.07352,-5.12724,404.373,0.00103916,1518.35,2,0.18488,0.00255007,0.999476,1.1576,93,94,10C,2025-08-22 16:31:34,26.48416667,0.2166583333,0.013,10C,C
ch4,-0.527161,1.34832,2.38913,2005.68,3.37E-05,0,10,0.0414721,0.00057203,0.993469,-0.0676685,93,94,13A,2025-08-22 16:35:19,26.6,0.1405333333,0.007,13A,S
co2,10.3505,1.07099,0.744834,391.453,0.000216273,6534.76,2,0.201249,0.00277585,0.999586,1.32863,93,94,13A,2025-08-22 16:35:19,26.6,0.1405333333,0.007,13A,S
ch4,-0.439328,1.3854,-10.8536,2007.52,2.83E-05,0,10,0.037166,0.000512634,0.992555,-0.0567739,93,94,13B,2025-08-22 16:38:58,26.68583333,0.19,0.014,13B,S
co2,13.3485,1.08067,-12.7054,392.634,1.73E-06,1.00E+06,10,0.315936,0.00435774,0.999413,1.72502,93,94,13B,2025-08-22 16:38:58,26.68583333,0.19,0.014,13B,S
ch4,-0.35711,1.46802,-20.5743,2011.21,2.39E-05,0,10,0.0357263,0.000492777,0.990425,-0.0480708,93,94,13C,2025-08-22 16:42:16,26.7,0.162,0.01,13C,S
co2,11.2308,1.07314,-1.28058,396.206,0.00128874,1569.28,2,0.238607,0.00329114,0.999474,1.51178,93,94,13C,2025-08-22 16:42:16,26.7,0.162,0.01,13C,S
ch4,-0.349745,1.58473,-7.20708,2007.06,2.36E-05,0,10,0.0406599,0.000560826,0.98722,-0.0472788,93,94,14A,2025-08-22 16:45:52,1938.138333,1916.622925,1916.486317,14A,M
co2,11.3937,1.06844,-10.9525,383.266,1.54E-06,1.00E+06,10,0.215598,0.00297377,0.999657,1.54021,93,94,14A,2025-08-22 16:45:52,1938.138333,1916.622925,1916.486317,14A,M
ch4,-0.407318,1.59926,-14.1919,2007.4,2.60E-05,0,10,0.0456892,0.000630196,0.986807,-0.0522774,93,94,14B,2025-08-22 16:49:08,26.8,0.163,0.011,14B,M
co2,9.84166,1.06935,-11.5362,389.937,0.000407086,3492.8,3,0.181001,0.00249656,0.999615,1.26313,93,94,14B,2025-08-22 16:49:08,26.8,0.163,0.011,14B,M
ch4,-0.216027,2.26826,-2.17718,2010.35,1.34E-05,0,10,0.0394015,0.000543469,0.964158,-0.0270367,93,94,14C,2025-08-22 16:52:29,26.8,0.1697333333,0.009,14C,M
co2,9.83552,1.09197,-2.54071,390.902,1.23E-06,1.00E+06,10,0.264669,0.0036506,0.999191,1.23096,93,94,14C,2025-08-22 16:52:29,26.8,0.1697333333,0.009,14C,M
ch4,-0.394854,1.39357,-1.78919,2009.3,2.65E-05,0,10,0.0353433,0.000487494,0.992351,-0.0532594,93,94,15A,2025-08-22 16:56:20,26.74166667,0.1645833333,0.009,15A,C
co2,9.56761,1.08515,-2.85629,395.255,0.000569447,2661.51,2,0.253371,0.00349477,0.999266,1.29051,93,94,15A,2025-08-22 16:56:20,26.74166667,0.1645833333,0.009,15A,C
ch4,-0.498843,1.34029,-10.0213,2026.68,3.14E-05,0,10,0.0383907,0.000529527,0.993673,-0.0636513,93,94,15B,2025-08-22 16:59:39,774.4375,750.0693,749.933325,15B,C
co2,10.7735,1.08278,5.42221,393.687,0.000155808,9216.55,2,0.260088,0.00358742,0.999361,1.37467,93,94,15B,2025-08-22 16:59:39,774.4375,750.0693,749.933325,15B,C
ch4,-0.424005,1.45942,-5.604,2009.33,2.75E-05,0,10,0.0405449,0.00055924,0.990654,-0.0552266,93,94,15C,2025-08-22 17:02:56,26.45,0.19505,0.01184166667,15C,C
co2,11.5114,1.07104,-1.01316,454.741,1.50E-06,1.00E+06,10,0.224474,0.00309619,0.999608,1.49936,93,94,15C,2025-08-22 17:02:56,26.45,0.19505,0.01184166667,15C,C
ch4,-0.664729,1.20025,5.42463,2034,0.00674728,2021.46,6,0.0364162,0.000498852,0.992226,-0.0845803,94,95,1A,2025-09-10 11:59:20,25.15,0.1162244898,0.006612244898,1A,S
co2,7.79794,1.08028,-0.399312,401.155,0.0048477,605.832,9,0.197385,0.00270391,0.998615,0.992212,94,95,1A,2025-09-10 11:59:20,25.15,0.1162244898,0.006612244898,1A,S
ch4,-0.46794,1.34905,-5.01749,2031.11,2.93E-05,0,10,0.0368063,0.000507674,0.993354,-0.0595353,93,94,1B,2025-09-10 12:02:58,24.7625,0.16,0.016,1B,S
co2,8.23626,1.06217,-7.72733,396.459,1.05E-06,1.00E+06,10,0.142984,0.00197219,0.999674,1.04789,93,94,1B,2025-09-10 12:02:58,24.7625,0.16,0.016,1B,S
ch4,-0.517066,1.26866,-17.5787,2030.99,3.25E-05,0,10,0.034405,0.000474551,0.995265,-0.0659896,93,94,1C,2025-09-10 12:06:34,24.5,0.0938,0.005925,1C,S
co2,9.59533,1.05963,6.67146,407.957,0.00172111,1119.47,3,0.154988,0.00213776,0.999649,1.22459,93,94,1C,2025-09-10 12:06:34,24.5,0.0938,0.005925,1C,S
ch4,-0.462158,1.36266,-18.2298,2030.48,2.93E-05,0,10,0.0380369,0.000521053,0.992934,-0.0595667,94,95,2A,2025-09-10 12:13:07,24.79166667,0.1167083333,0.006,2A,C
co2,7.51194,1.09152,2.61421,401.205,0.00216061,849.32,2,0.223212,0.0030577,0.998748,0.968199,94,95,2A,2025-09-10 12:13:07,24.79166667,0.1167083333,0.006,2A,C
ch4,-0.580047,1.22745,0.579205,2030.73,3.76E-05,0,10,0.0358773,0.00049147,0.996154,-0.0762793,94,95,2B,2025-09-10 12:16:25,25.08583333,0.17,0.011,2B,C
co2,8.03056,1.06026,1.52635,405.256,1.06E-06,1.00E+06,10,0.139305,0.00190829,0.999696,1.05606,94,95,2B,2025-09-10 12:16:25,25.08583333,0.17,0.011,2B,C
ch4,-0.519831,1.33125,-3.78126,2030.69,3.28E-05,0,10,0.0401262,0.000549675,0.993708,-0.0666193,94,95,2C,2025-09-10 12:19:46,25.1,0.1485333333,0.007,2C,C
co2,10.6497,1.05744,3.12822,396.277,0.00211137,1042.7,4,0.162953,0.00223223,0.999667,1.36483,94,95,2C,2025-09-10 12:19:46,25.1,0.1485333333,0.007,2C,C
ch4,-0.582172,1.27547,-12.6181,2032.26,3.71E-05,0,10,0.0399022,0.000550375,0.995111,-0.0753184,93,94,3A,2025-09-10 12:24:31,25.29,0.1709,0.01,3A,M
co2,10.2013,1.06418,-0.526209,406.967,0.00106385,1647.55,2,0.190498,0.00262756,0.999575,1.31979,93,94,3A,2025-09-10 12:24:31,25.29,0.1709,0.01,3A,M
ch4,-0.515843,1.31739,18.7983,2029.86,3.40E-05,0,10,0.0404173,0.000553661,0.994049,-0.0690089,94,95,3B,2025-09-10 12:27:56,25.52333333,0.154,0.007,3B,M
co2,10.5218,1.07042,13.3294,413.333,0.00204069,1103.1,3,0.238717,0.0032701,0.999362,1.4076,94,95,3B,2025-09-10 12:27:56,25.52333333,0.154,0.007,3B,M
ch4,-0.428385,1.4755,-27.6842,2028.84,2.66E-05,0,10,0.0408093,0.000562887,0.990109,-0.0540186,93,94,3C,2025-09-10 12:31:14,25.72583333,0.1765,0.01,3C,M
co2,8.08731,1.18562,-5.86755,400.708,1.02E-06,1.00E+06,10,0.414573,0.00571825,0.997116,1.0198,93,94,3C,2025-09-10 12:31:14,25.72583333,0.1765,0.01,3C,M
ch4,-0.609455,1.52728,-11.1315,2035.44,4.00E-05,0,10,0.0657751,0.000907243,0.988714,-0.0814541,93,94,6A,2025-09-10 12:36:37,524.84,500.11625,499.95855,6A,S
co2,7.36178,1.11226,3.0766,410.317,9.84E-07,1.00E+06,10,0.27171,0.00374773,0.998667,0.983908,93,94,6A,2025-09-10 12:36:37,524.84,500.11625,499.95855,6A,S
ch4,-0.469931,1.35338,-6.30867,2028.23,2.88E-05,0,10,0.0364466,0.000502712,0.993237,-0.0584335,93,94,6B,2025-09-10 12:39:53,26.25833333,0.1505833333,0.007,6B,S
co2,7.9457,1.1232,-1.5546,401.097,9.88E-07,1.00E+06,10,0.295425,0.00407483,0.998438,0.988008,93,94,6B,2025-09-10 12:39:53,26.25833333,0.1505833333,0.007,6B,S
ch4,-0.513914,1.30648,-0.975466,2030.38,3.19E-05,0,10,0.0371414,0.000508787,0.994305,-0.0648354,94,95,6C,2025-09-10 12:43:09,26.495,0.129,0.008,6C,S
co2,9.33074,1.07864,13.612,407.04,0.00153077,1176.04,2,0.231209,0.00316725,0.999194,1.17717,94,95,6C,2025-09-10 12:43:09,26.495,0.129,0.008,6C,S
ch4,-0.56916,1.20808,-10.2701,2030.3,3.76E-05,0,10,0.0336062,0.000463534,0.996613,-0.0762704,93,94,5A,2025-09-10 12:48:05,26.96833333,0.1188166667,0.006,5A,C
co2,9.91967,1.07781,4.75029,413.521,0.0011991,1522.09,2,0.257819,0.00355613,0.999227,1.32929,93,94,5A,2025-09-10 12:48:05,26.96833333,0.1188166667,0.006,5A,C
ch4,-0.567205,1.23679,-6.73003,2034.47,3.61E-05,0,10,0.035468,0.000485862,0.995939,-0.0733797,94,95,5B,2025-09-10 12:51:40,26.95166667,0.1628666667,0.007,5B,C
co2,8.78353,1.08846,6.76078,402.238,0.00180908,1030.36,2,0.253627,0.00347434,0.998899,1.13633,94,95,5B,2025-09-10 12:51:40,26.95166667,0.1628666667,0.007,5B,C
ch4,-0.608256,1.21847,-7.51585,2035.67,3.77E-05,0,10,0.0348232,0.00048032,0.996404,-0.0766948,93,94,5C,2025-09-10 12:54:55,26.93,0.12,0.006,5C,C
co2,10.1231,1.09133,4.19595,404.308,0.000788394,2023.32,2,0.290531,0.00400733,0.998991,1.27642,93,94,5C,2025-09-10 12:54:55,26.93,0.12,0.006,5C,C
ch4,-0.421863,1.47846,4.75777,2033.01,2.68E-05,0,10,0.0413831,0.000570801,0.99004,-0.0545859,93,94,4A,2025-09-10 12:59:35,27.43666667,0.075,0.003,4A,M
co2,6.6699,1.09419,-4.70026,397.137,8.63E-07,1.00E+06,10,0.202638,0.00279501,0.999036,0.863035,93,94,4A,2025-09-10 12:59:35,27.43666667,0.075,0.003,4A,M
ch4,-0.546134,1.26572,2.93061,2034.29,3.47E-05,0,10,0.0366156,0.000505042,0.995326,-0.0706907,93,94,4B,2025-09-10 13:03:05,27.51333333,0.147,0.006,4B,M
co2,8.54367,1.09761,12.1731,400.814,0.00141379,1183.02,2,0.269673,0.00371962,0.998769,1.10588,93,94,4B,2025-09-10 13:03:05,27.51333333,0.147,0.006,4B,M
ch4,-0.51291,1.26658,-5.07728,2035.5,0.0109125,2029.35,6,0.0347869,0.000479819,0.976679,-0.0670668,93,94,4C,2025-09-10 13:06:41,27.45,0.1149666667,0.005,4C,M
